"Province_State","year_month","Lat","Long_","Confirmed","Deaths","Incident_Rate","Total_Test_Results","Case_Fatality_Ratio","Testing_Rate"
"Alaska","2021-06",61.3707,-152.4044,70731.2333333333,371.766666666667,9668.7467392072,2286204.93333333,0.525602024744332,312517.334317552
"Alaska","2021-07",61.3707,-152.4044,72622.7096774193,380.774193548387,9927.30586326465,2414798.35483871,0.524398221425451,330095.66805032
"Alaska","2021-08",61.3707,-152.4044,80994.0967741935,409.677419354839,11071.6492866732,2593549.64516129,0.505990760914226,354530.431506099
"Alaska","2021-09",61.3707,-152.4044,98888.3333333333,477.933333333333,13517.737573674,2875396.83333333,0.483451261720463,393058.093942729
"Alaska","2021-10",61.3707,-152.4044,126744.903225806,638.354838709677,17325.6468468524,3177066.51612903,0.502944968010609,434295.431740909
"Alaska","2021-11",61.3707,-152.4044,145545.166666667,819.2,19895.5862820013,3426155.76666667,0.56231248292192,468345.182684137
"Alaska","2021-12",61.3707,-152.4044,154018.64516129,921.258064516129,21053.8852922637,3607570.03225806,0.597963846225199,493143.966845247
"Alaska","2022-01",61.3707,-152.4044,180761,1015.1935483871,24709.4847206939,3731136.77419355,0.56501262724351,510035.168608021
"Alaska","2022-02",61.3707,-152.4044,231157.607142857,1122.17857142857,31598.5492543667,3741734,0.485550958764262,511483.777484639
"Alaska","2022-03",61.3707,-152.4044,243568,1202.12903225806,33295.0126102974,3870175.09249235,0.493539709024844,523646.660294906
"Alaska","2022-04",61.3707,-152.4044,249867.233333333,1236.66666666667,34156.0988501505,3967133.53296426,0.494928205762072,519356.332211268
"Alaska","2022-05",61.3707,-152.4044,256532.903225806,1269.90322580645,35067.2758648896,3960845.02165048,0.495018426302632,518454.867573626
"Alaska","2022-06",61.3707,-152.4044,265705.233333333,1285,36321.1057876007,4009874.2979529,0.483681793176523,523301.804867277
"Alaska","2022-07",61.3707,-152.4044,277837.516129032,1298.93548387097,37979.5523349941,4013596.51185209,0.467551095959212,518558.556728165
"Alaska","2022-08",61.3707,-152.4044,289337.838709677,1325.03225806452,39551.6118228786,4572079.06339474,0.457962549854462,498270.684186831
"Alaska","2022-09",61.3707,-152.4044,296252.766666667,1351.86666666667,40496.8616649238,4835542.52045567,0.456313357915042,483444.931761767
"Alaska","2022-10",61.3707,-152.4044,299304.064516129,1391.54838709677,40913.9648984176,4900597.44335305,0.464921181327661,482911.199830821
"Alaska","2022-11",61.3707,-152.4044,299454.266666667,1424.5,40934.4970803801,4876357.90359685,0.475703167383728,481155.618134712
"Alaska","2022-12",61.3707,-152.4044,300652.35483871,1442.74193548387,41098.2721279907,4880145.67932618,0.479867650648661,481814.528408394
"Alaska","2023-01",61.3707,-152.4044,302525.580645161,1459.06451612903,41354.3364584764,4882930.82754748,0.482292743406266,481886.908504425
"Alaska","2023-02",61.3707,-152.4044,305474.25,1476.25,41757.4106856038,4874635.53809994,0.48326465554839,482223.768585482
"Alaska","2023-03",61.3707,-152.4044,307247.6,1486,41999.8222939122,4876846.38996358,0.4836493820837,482502.321640857
"American Samoa","2020-04",-14.271,-170.132,0,0,0,9598.23647879772,0.314066712540226,5.39170755378228
"American Samoa","2020-05",-14.271,-170.132,0,0,0,9598.23647879772,0.314066712540226,190.333074183518
"American Samoa","2020-06",-14.271,-170.132,0,0,0,8514.86123307578,0.314066712540226,469.078557179058
"American Samoa","2020-07",-14.271,-170.132,0,0,0,2689.73446683167,0.314066712540226,1603.07640397456
"American Samoa","2020-08",-14.271,-170.132,0,0,0,2026.30093535172,0.314066712540226,2567.67027795739
"American Samoa","2020-09",-14.271,-170.132,0,0,0,2018.70205897383,0.314066712540226,2796.13953739149
"American Samoa","2020-10",-14.271,-170.132,0,0,0,2018.70205897383,0.314066712540226,2899.11535413373
"American Samoa","2020-11",-14.271,-170.132,0,0,0,1938.54395102548,0.321833702831488,3330.63747955644
"American Samoa","2020-12",-14.271,-170.132,0,0,0,2120.38709677419,0.314066712540226,3810.8357088733
"American Samoa","2021-01",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-02",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-03",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-04",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-05",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-06",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-07",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-08",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-09",-14.271,-170.132,0,0,0,2140,0.314066712540226,3846.08472169803
"American Samoa","2021-10",-14.271,-170.132,2.61290322580645,0,4.69600335329424,2140,0.060787105652947,3846.08472169803
"American Samoa","2021-11",-14.271,-170.132,4,0,7.18894340504304,2140,0,3846.08472169803
"American Samoa","2021-12",-14.271,-170.132,9.03225806451613,0,16.2330980113875,2140,0,3846.08472169803
"American Samoa","2022-01",-14.271,-170.132,12.8387096774194,0,23.0741893161865,2140,0,3846.08472169803
"American Samoa","2022-02",-14.271,-170.132,27,0,48.5253679840406,2140,0,3846.08472169803
"American Samoa","2022-03",-14.271,-170.132,1069.51612903226,1.54838709677419,1922.1727305984,190672.78266059,0.293982646789471,29636.4981841607
"American Samoa","2022-04",-14.271,-170.132,5198.96666666667,14.8333333333333,9343.76928284298,2210639.00430008,0.271771777596402,91309.4504631771
"American Samoa","2022-05",-14.271,-170.132,6002.51612903226,29.1612903225806,10787.9371848677,2720810.26627191,0.485521341914393,116115.781063345
"American Samoa","2022-06",-14.271,-170.132,6273.43333333333,31,11274.8392972944,2787505.98055353,0.494260096679549,118885.23839814
"American Samoa","2022-07",-14.271,-170.132,6947.90322580645,31.8709677419355,12487.0207685097,2354039.82103908,0.459791536798795,141434.418748842
"American Samoa","2022-08",-14.271,-170.132,7991.41935483871,33.1935483870968,14362.4653669753,2311911.59397009,0.415503058756078,159765.319090435
"American Samoa","2022-09",-14.271,-170.132,8212.86666666667,34,14760.4584149578,1991325.73602614,0.41398913211391,167662.374537397
"American Samoa","2022-10",-14.271,-170.132,8250.87096774194,34,14828.7611073524,1988157.42220923,0.412077758188661,169385.624822113
"American Samoa","2022-11",-14.271,-170.132,8259.83333333333,34,14844.8685921053,1968138.57080198,0.411630613944561,169385.624822113
"American Samoa","2022-12",-14.271,-170.132,8264.83870967742,34,14853.86443392,1968138.57080198,0.411381295818547,169385.624822113
"American Samoa","2023-01",-14.271,-170.132,8303.06451612903,34,14922.5652237182,1968141.4520923,0.40948926540472,169400.725346712
"American Samoa","2023-02",-14.271,-170.132,8320,34,14953.0022824895,1968146.69080198,0.408653846153846,169403.62929375
"American Samoa","2023-03",-14.271,-170.132,8320,34,14953.0022824895,1968146.69080198,0.408653846153846,169403.62929375
"Arizona","2020-04",33.7298,-111.4312,5263.77777777778,208,72.3173847503314,310987.023188244,2.02699825985531,756.621439377535
"Arizona","2020-05",33.7298,-111.4312,13076.0967741935,621.741935483871,179.648374489536,459273.929046115,2.00146293199407,1969.58053937785
"Arizona","2020-06",33.7298,-111.4312,41189.4333333333,1225.2,565.8886495152,901424.560097109,1.82276370119786,4860.33413123036
"Arizona","2020-07",33.7298,-111.4312,129301.612903226,2504.8064516129,1776.43412847657,1920454.2612029,1.80351448099918,10021.1643555916
"Arizona","2020-08",33.7298,-111.4312,191044.580645161,4406.67741935484,2624.70131267861,2557618.32753761,2.06461598180579,14756.5380705481
"Arizona","2020-09",33.7298,-111.4312,210101.433333333,5358.16666666667,2886.51740867701,2903259.65909947,2.2147999358493,18214.8163382823
"Arizona","2020-10",33.7298,-111.4312,229474.870967742,5794.93548387097,3152.68296552458,3196616.18062149,2.24352842946076,22025.4551507786
"Arizona","2020-11",33.7298,-111.4312,278480.5,6294.56666666667,3825.95586557356,3359750.09279169,2.24226768981266,27210.290861242
"Arizona","2020-12",33.7298,-111.4312,421944.806451613,7583.83870967742,5796.9667793323,4402158.58064516,1.8099578532342,35683.1266616302
"Arizona","2021-01",33.7298,-111.4312,650168.612903226,10900.064516129,8932.46176356665,5885538,1.67458388673864,43439.110704316
"Arizona","2021-02",33.7298,-111.4312,792567.107142857,14728.3214285714,10888.8298190857,7172879.21428571,1.85685515700437,49612.2064801098
"Arizona","2021-03",33.7298,-111.4312,831377,16539.4516129032,11422.0267115757,8110221.61290323,1.98925402370223,97229.209045247
"Arizona","2021-04",33.7298,-111.4312,851571.2,17125.3666666667,11699.4684640164,8829980.23333333,2.01104282228074,121312.316900538
"Arizona","2021-05",33.7298,-111.4312,872110.774193548,17466.2258064516,11981.6552037062,9429066.80645161,2.00276444683704,129542.978610813
"Arizona","2021-06",33.7298,-111.4312,887476.233333333,17781.1333333333,12192.7564065663,9926060.23333333,2.00355416640393,136371.014745227
"Arizona","2021-07",33.7298,-111.4312,906631.35483871,18076.0967741935,12455.9225868887,10436705.0967742,1.993873766374,143386.603666198
"Arizona","2021-08",33.7298,-111.4312,966198.129032258,18484.1290322581,13274.2917334505,11153030.7419355,1.91395218531001,153227.976055883
"Arizona","2021-09",33.7298,-111.4312,1054041.36666667,19345.0666666667,14481.1423038795,12227280.5333333,1.83549073275165,167986.755541304
"Arizona","2021-10",33.7298,-111.4312,1129118.09677419,20541.935483871,15512.5978489642,13154008.3225806,1.81936325835972,180718.77670997
"Arizona","2021-11",33.7298,-111.4312,1216816.83333333,21697.2666666667,16717.4631646392,14103922,1.78355754725659,193769.341492464
"Arizona","2021-12",33.7298,-111.4312,1322685.83870968,23262,18171.9640797915,15067972.6451613,1.75856170462731,206980.315172259
"Arizona","2022-01",33.7298,-111.4312,1595687.4516129,25152.064516129,21922.6472414425,16408832.3225806,1.5877748805861,225435.778346385
"Arizona","2022-02",33.7298,-111.4312,1940797.89285714,27149.8214285714,26664.0108807245,17904288.0714286,1.39883484120876,245981.37379745
"Arizona","2022-03",33.7298,-111.4312,1988188.22580645,28322.3870967742,27315.091736723,18489214.4193548,1.42447659909529,254017.492634414
"Arizona","2022-04",33.7298,-111.4312,2014932.4,29693.7,27682.5215213066,19031091.1333333,1.47366504999866,261462.166111601
"Arizona","2022-05",33.7298,-111.4312,2033718.74193548,30204.6451612903,27935.5254327058,19371029.5483871,1.48541242225915,266132.472912288
"Arizona","2022-06",33.7298,-111.4312,2085814.33333333,30390.2,28656.3460748691,19743272.2333333,1.45709872164653,271246.597900089
"Arizona","2022-07",33.7298,-111.4312,2159388.64516129,30628.2580645161,29667.1603685277,20115296.7419355,1.41849677250377,276357.725433418
"Arizona","2022-08",33.7298,-111.4312,2226603.96774194,30926.064516129,30590.6105120166,20449922.4516129,1.38897541590298,280955.04264849
"Arizona","2022-09",33.7298,-111.4312,2261874.56666667,31222.0666666667,31075.1821600794,20708510.8986615,1.38036157602491,282053.188632766
"Arizona","2022-10",33.7298,-111.4312,2278994.5483871,31458.5483870968,31310.3881959842,20638744.6437702,1.38037095576138,276701.091297375
"Arizona","2022-11",33.7298,-111.4312,2305982.4,31629.6666666667,31681.1657878717,20375824.5386686,1.37166284777212,268626.408968928
"Arizona","2022-12",33.7298,-111.4312,2359407.35483871,31913.7419354839,32415.1544130471,20620360.2386548,1.35263311637764,265736.740297547
"Arizona","2023-01",33.7298,-111.4312,2390321.61290323,32499.7741935484,32836.6076320248,20538666.5470062,1.35950371218101,265133.044819196
"Arizona","2023-02",33.7298,-111.4312,2410595.46428571,32953.8214285714,33118.4117240128,20529347.1732055,1.36706693783421,260565.004216477
"Arizona","2023-03",33.7298,-111.4312,2440371.7,33077.8,33527.4980467025,20807539.3905397,1.3554416575066,249395.804724609
"Arkansas","2020-04",34.9697,-92.3731,2197,41.8333333333333,72.801281991806,221034.268813422,2.05975979745248,1143.68147656522
"Arkansas","2020-05",34.9697,-92.3731,4715.87096774194,98.8387096774194,156.268298661607,268934.869563667,2.00527654833101,2880.3943366154
"Arkansas","2020-06",34.9697,-92.3731,12954.3333333333,191.933333333333,429.263574882044,426364.027753551,1.91658380010818,6840.76125111726
"Arkansas","2020-07",34.9697,-92.3731,30670.0322580645,343.41935483871,1016.30298912933,722598.33611384,1.84023680118271,13289.137698547
"Arkansas","2020-08",34.9697,-92.3731,52103.1935483871,604.258064516129,1726.52675748283,1031753.8789262,1.68769053157083,20097.1879530537
"Arkansas","2020-09",34.9697,-92.3731,71485.9,1065.9,2368.80526369506,1338881.9155017,1.72488798581358,27877.895096346
"Arkansas","2020-10",34.9697,-92.3731,96671.2580645161,1637.8064516129,3203.36436907487,1465610.56158777,1.66081355584544,39215.0096239603
"Arkansas","2020-11",34.9697,-92.3731,132875.4,2206.26666666667,4403.04936967411,1522677.150775,1.64765301158793,49814.2744415034
"Arkansas","2020-12",34.9697,-92.3731,190078.64516129,3034.54838709677,6298.57489622554,1870863.74193548,1.59414148890318,61994.2097609879
"Arkansas","2021-01",34.9697,-92.3731,263775.64516129,4249.96774193548,8740.64866907494,2236146.12903226,1.61061809441974,74098.4546720814
"Arkansas","2021-02",34.9697,-92.3731,310417.5,5208.07142857143,10286.2048032278,2560002.60714286,1.67740848446613,84829.9825682137
"Arkansas","2021-03",34.9697,-92.3731,326869.161290323,5446.51612903226,10831.3582091588,2774802.70967742,1.66608356218405,91947.7444418994
"Arkansas","2021-04",34.9697,-92.3731,332855.4,5681.83333333333,11029.7222748727,2910488.4,1.70699044158179,96443.9174976241
"Arkansas","2021-05",34.9697,-92.3731,338615.193548387,5788.1935483871,11220.5827001484,3012056.35483871,1.70936994226056,99809.5421319181
"Arkansas","2021-06",34.9697,-92.3731,344485.166666667,5866,11415.0941103752,3085620.2,1.70285906546473,102247.203595727
"Arkansas","2021-07",34.9697,-92.3731,362867.387096774,5990.03225806452,12024.2198332554,3193836.29032258,1.65163127714955,105833.125356139
"Arkansas","2021-08",34.9697,-92.3731,419339.580645161,6498.48387096774,13895.520737767,3456418.16129032,1.55054069841314,114534.216313926
"Arkansas","2021-09",34.9697,-92.3731,477200.7,7320.8,15812.846029762,3770049.6,1.53393565587368,124926.920369911
"Arkansas","2021-10",34.9697,-92.3731,505222.096774194,8081.06451612903,16741.3820372096,3999875.58064516,1.59922375328028,132542.589931128
"Arkansas","2021-11",34.9697,-92.3731,520409.1,8555.2,17244.6288758316,4156443.26666667,1.64393119067095,137730.722958372
"Arkansas","2021-12",34.9697,-92.3731,541565.709677419,8898.12903225806,17945.6886423843,4314720.38709677,1.64303455671332,142975.500963508
"Arkansas","2022-01",34.9697,-92.3731,669450.064516129,9406.51612903226,22183.3513546979,4615956.58064516,1.41814364658915,152957.46776945
"Arkansas","2022-02",34.9697,-92.3731,804659.428571429,10072.1428571429,26663.7405401884,4894611.82142857,1.25153519127287,162191.176810309
"Arkansas","2022-03",34.9697,-92.3731,827390.903225806,10944.064516129,27416.9861006814,5009835.80645161,1.32262222104466,166009.316922226
"Arkansas","2022-04",34.9697,-92.3731,834138.766666667,11326.9333333333,27640.587880017,5092224.3,1.35791601497011,168739.397919812
"Arkansas","2022-05",34.9697,-92.3731,838989.35483871,11426.8709677419,27801.3202593247,5147802.35483871,1.36198166732191,170581.07003764
"Arkansas","2022-06",34.9697,-92.3731,852505.566666667,11529.7333333333,28249.2026211694,5222924.96666667,1.35249861748794,173070.383851624
"Arkansas","2022-07",34.9697,-92.3731,884038.741935484,11634.4516129032,29294.1073023789,5314313.77419355,1.31622717015619,176098.705356396
"Arkansas","2022-08",34.9697,-92.3731,917887.193548387,11820.6774193548,30415.7325508346,5408362.22580645,1.28785630492556,179215.15863212
"Arkansas","2022-09",34.9697,-92.3731,943440.9,11996.2666666667,31262.4974981808,5571501.95852916,1.27155143838057,181651.963143592
"Arkansas","2022-10",34.9697,-92.3731,955696.35483871,12347.3548387097,31668.6025612899,6103107.16370873,1.2919575844448,180521.038121733
"Arkansas","2022-11",34.9697,-92.3731,964086.466666667,12528.8666666667,31946.622996943,6643436.23945979,1.29956244970808,181962.431996862
"Arkansas","2022-12",34.9697,-92.3731,976720.225806452,12640.9032258065,32365.2638079362,6834399.21192812,1.29422887932628,183565.426503336
"Arkansas","2023-01",34.9697,-92.3731,991500.870967742,12758.8064516129,32855.0452901428,7322066.15368394,1.28681649876593,187536.907769754
"Arkansas","2023-02",34.9697,-92.3731,1000382,12925.6071428571,33149.3364048825,7968599.18118492,1.29206673414711,202329.916924255
"Arkansas","2023-03",34.9697,-92.3731,1005758.8,12999.3,33327.505696195,8405249.82017022,1.29248657097092,217373.097051919
"California","2020-04",36.1162,-119.6816,35051.9444444444,1282,88.7115080538214,2376580.41245526,1.79467193365936,940.282179445172
"California","2020-05",36.1162,-119.6816,78368.8387096774,3071.1935483871,198.333971971971,2891596.31320203,1.88594050628807,3023.1974843802
"California","2020-06",36.1162,-119.6816,161513.366666667,5040.6,408.692098476295,3801352.43007486,1.80154531716387,7333.71772071645
"California","2020-07",36.1162,-119.6816,365905,7342.12903225806,925.911604782439,5336207.71245593,1.7325432460241,14767.2645908306
"California","2020-08",36.1162,-119.6816,615694.870967742,11007.6774193548,1558.1911646478,8587605.4900273,1.74695739898916,24280.7937864964
"California","2020-09",36.1162,-119.6816,768428.033333333,14393.6666666667,1944.77330892435,11649796.1994954,1.73852803549362,32693.8988811977
"California","2020-10",36.1162,-119.6816,874838.451612903,16730.6774193548,2214.12873649495,14065929.9594549,1.74928616649157,41855.8625312868
"California","2020-11",36.1162,-119.6816,1062998.33333333,18356.9333333333,2689.91606302013,20159754.2339406,1.7176401867058,52982.9788788818
"California","2020-12",36.1162,-119.6816,1761049.70967742,21837.3225806452,4457.43839823945,28003641.8064516,1.2636302292771,70873.3644433309
"California","2021-01",36.1162,-119.6816,2953507.29032258,32417.3548387097,7477.92455465351,37476412.1612903,1.08769855607623,94847.6428706386
"California","2021-02",36.1162,-119.6816,3524807.39285714,46330.6785714286,8924.9111236143,45430944.9285714,1.30734951090181,114979.470855313
"California","2021-03",36.1162,-119.6816,3680871.12903226,55519.8387096774,9320.19400353576,50968389.0322581,1.50065492729498,128993.979995148
"California","2021-04",36.1162,-119.6816,3768225.03333333,59711.1,9541.46754368473,56768826.2666667,1.57767386531879,143674.088564105
"California","2021-05",36.1162,-119.6816,3829315.77419355,61557.5483870968,9696.20586488127,62677936.8709677,1.6051912557996,158629.234480094
"California","2021-06",36.1162,-119.6816,3868342.23333333,62653.0333333333,9795.04156642026,67586677.3666667,1.6189085678446,171052.581290267
"California","2021-07",36.1162,-119.6816,3934002.22580645,63569.1290322581,9961.3004767272,71217113.3225807,1.61596471634202,180240.71518978
"California","2021-08",36.1162,-119.6816,4235058.80645161,64517.1612903226,10723.1184736707,77028496.2258064,1.52394625916422,194948.525740519
"California","2021-09",36.1162,-119.6816,4611529.96666667,67213.2,11675.6449432538,86873620.5,1.45505785873523,219865.180706234
"California","2021-10",36.1162,-119.6816,4826961.64516129,70418.2903225807,12220.8972994215,96918889.6774193,1.45660439633845,245288.374884449
"California","2021-11",36.1162,-119.6816,5002970.6,73154.5333333333,12666.1329584013,106480962.866667,1.46277042300706,269488.666498634
"California","2021-12",36.1162,-119.6816,5206082.12903226,75419.5483870968,13180.2137571781,115187353,1.45000862661195,291523.342030136
"California","2022-01",36.1162,-119.6816,6954185.22580645,77768.2903225807,17598.3072050813,126960595.387097,1.13871395120154,321319.798653436
"California","2022-02",36.1162,-119.6816,8786454.67857143,82670.8214285714,22233.6628049792,141974796.964286,0.941605625038639,359318.677069336
"California","2022-03",36.1162,-119.6816,9048305.25806452,87356.6129032258,22895.7674120723,150858519.322581,0.966669508778828,381802.156063405
"California","2022-04",36.1162,-119.6816,9156717.9,89420.2333333333,23172.5009077149,157723481.933333,0.978502150894624,399176.43189383
"California","2022-05",36.1162,-119.6816,9389137.80645161,90704.4193548387,23744.8519941987,164512112.679484,0.967964822101029,416172.291912346
"California","2022-06",36.1162,-119.6816,9854731.3,91708.9666666667,24907.9288706293,172039218.066667,0.932898993923819,435407.590371429
"California","2022-07",36.1162,-119.6816,10420270.9677419,92784.1935483871,26339.7986997593,176945452.903226,0.892534280836703,447824.595703526
"California","2022-08",36.1162,-119.6816,10930213.2903226,94113.1612903226,27618.6144123782,180932682.935484,0.863274071585198,457915.726319635
"California","2022-09",36.1162,-119.6816,11190554.4333333,95333.6333333333,28296.6818478761,182769801.504601,0.853522165321333,464107.067461902
"California","2022-10",36.1162,-119.6816,11322718.1935484,96327.7096774193,28638.3066339881,177976300.928863,0.852157711551331,460843.53554089
"California","2022-11",36.1162,-119.6816,11444203.9333333,97088.7666666667,28926.845666635,175521655.811116,0.85028708313457,459414.028477334
"California","2022-12",36.1162,-119.6816,11691258.4193548,97924.7741935484,29524.9277427964,174824947.191378,0.840239487652085,457837.943244473
"California","2023-01",36.1162,-119.6816,11926026.5806452,99243.0967741935,30161.5078910253,174798095.853995,0.833520265058184,457401.598846199
"California","2023-02",36.1162,-119.6816,12045744.5,100343.285714286,30467.6106176056,174798095.853995,0.834272769044813,457401.598846199
"California","2023-03",36.1162,-119.6816,12111542.7,100931,30640.1781038743,174798095.853995,0.834239026961594,457401.598846199
"Colorado","2020-04",39.0598,-105.3111,15613.9444444444,1041.5,183.921533398224,561234.366236648,1.87983527162217,869.044224876612
"Colorado","2020-05",39.0598,-105.3111,24906.7419354839,1450.12903225806,364.780990021914,736100.300674011,1.67908510703221,2075.32134498177
"Colorado","2020-06",39.0598,-105.3111,31933.1666666667,1674.4,509.676081695705,871999.829619497,1.53535993548311,4296.6164797275
"Colorado","2020-07",39.0598,-105.3111,43875.8709677419,1799.45161290323,671.96253460997,1021590.28969158,1.53522043936771,7191.0443205682
"Colorado","2020-08",39.0598,-105.3111,56237.4516129032,1908.77419354839,911.027092773316,1143846.64105627,1.50797173519476,13314.5218202731
"Colorado","2020-09",39.0598,-105.3111,67521.8333333333,2025.1,1089.89715798745,1286537.27711451,1.50742441263832,19813.5146323777
"Colorado","2020-10",39.0598,-105.3111,94528.4838709677,2255.48387096774,1456.93205883621,1566859.34840307,1.54952372708692,28125.9917610952
"Colorado","2020-11",39.0598,-105.3111,195132.7,3313.23333333333,2835.10073506871,2520515.9076083,1.55411083980537,43642.3357486782
"Colorado","2020-12",39.0598,-105.3111,321842.870967742,4951.38709677419,5033.24161368386,3832724.19354839,1.37023986698064,66554.9556977154
"Colorado","2021-01",39.0598,-105.3111,390176.064516129,5692.25806451613,6396.43838509006,4924409.12903226,1.43438297623909,85511.9791744622
"Colorado","2021-02",39.0598,-105.3111,429489.571428571,5994.03571428571,7157.57205351015,5812679.57142857,1.40760999239959,100936.725896596
"Colorado","2021-03",39.0598,-105.3111,459661.967741935,6138.54838709677,7717.32300394594,6567184.77419355,1.35801446882752,114038.6497001
"Colorado","2021-04",39.0598,-105.3111,501342.1,6328.53333333333,8417.41544209238,7354489.36666667,1.2763775442846,127710.132339226
"Colorado","2021-05",39.0598,-105.3111,542188.838709677,6609.03225806452,9187.08605947667,8173118.4516129,1.21543778641297,141925.562338904
"Colorado","2021-06",39.0598,-105.3111,558262.866666667,6806.73333333333,9568.47822160974,8811832.2,1.21408028744702,153016.776598198
"Colorado","2021-07",39.0598,-105.3111,570536.064516129,6957.45161290323,9812.73970874074,9226761.35483871,1.21537754775864,160221.988902403
"Colorado","2021-08",39.0598,-105.3111,601202.612903226,7217.06451612903,10287.7397782004,9749259.5483871,1.18737325665656,169295.129146172
"Colorado","2021-09",39.0598,-105.3111,654770.133333333,7676,11156.7804694178,10592590.7,1.14145895200125,183939.508600498
"Colorado","2021-10",39.0598,-105.3111,718210.516129032,8380.87096774194,12220.6381803677,11558107.516129,1.11744130216323,200705.632557718
"Colorado","2021-11",39.0598,-105.3111,807515.1,9445.23333333333,13671.7536626093,12573225.6,1.10460229878585,218333.078647814
"Colorado","2021-12",39.0598,-105.3111,893095.161290323,10387.4516129032,15013.0576369312,13572839.3548387,1.12724740170323,235691.29327753
"Colorado","2022-01",39.0598,-105.3111,1217189.29032258,11464.3870967742,19028.8974480153,14986411.6129032,0.977417647511299,260237.86492215
"Colorado","2022-02",39.0598,-105.3111,1396291.92857143,12254.9285714286,22383.6774746601,16279326.25,0.894285770661081,282689.22642052
"Colorado","2022-03",39.0598,-105.3111,1415567.41935484,12431.8709677419,23067.2489195882,16833237.516129,0.894422343733271,292307.852211475
"Colorado","2022-04",39.0598,-105.3111,1428112.16666667,12499.6333333333,23683.6173771466,17200428.0333333,0.882409446575969,298684.086808865
"Colorado","2022-05",39.0598,-105.3111,1460083.38709677,12598.6129032258,24468.7840772585,17674015.7419355,0.885395614611753,306907.900308948
"Colorado","2022-06",39.0598,-105.3111,1520633.8,12804.6,25874.6450609983,18599243.1333333,0.8491156927408,322974.401558088
"Colorado","2022-07",39.0598,-105.3111,1578993.51612903,13006.4193548387,27212.5257370547,19146653.6129032,0.821718332143641,332480.141699554
"Colorado","2022-08",39.0598,-105.3111,1617878.16129032,13119.064516129,28047.8938657775,19615115.3225806,0.810091938244686,340614.942629435
"Colorado","2022-09",39.0598,-105.3111,1643119.3,13228.9333333333,28532.6380650198,19571139.6335742,0.805113507735515,323220.851136888
"Colorado","2022-10",39.0598,-105.3111,1663619.19354839,13363.4516129032,28888.6171123036,17984223.6603866,0.803278838318178,262432.907352167
"Colorado","2022-11",39.0598,-105.3111,1690197.53333333,13505.4333333333,29350.1479028268,17651427.7845703,0.799052431290631,261913.755321037
"Colorado","2022-12",39.0598,-105.3111,1722415.61290323,13749.8709677419,29909.6123333875,17203327.2319077,0.798284971466777,261388.133461912
"Colorado","2023-01",39.0598,-105.3111,1741883,13951.9032258065,30247.661986936,17179017.4697422,0.800964385736446,261373.130593933
"Colorado","2023-02",39.0598,-105.3111,1754271.64285714,14082.6071428571,30462.7898006983,17473777.8662356,0.802761747435654,261597.211912072
"Colorado","2023-03",39.0598,-105.3111,1762816.8,14135.7,30611.1757857974,17438142.0394821,0.801881106134404,261331.523654683
"Connecticut","2020-04",41.5978,-72.7554,20054.0555555556,1370.88888888889,562.480820072986,894703.7688521,3.36805293787958,1824.70895365502
"Connecticut","2020-05",41.5978,-72.7554,35796.5161290323,3204.16129032258,1004.02902007699,1455076.09346754,3.4860668264542,4565.26066937361
"Connecticut","2020-06",41.5978,-72.7554,44811.4666666667,4167.53333333333,1256.88245200643,1805073.06996247,4.01493967577113,9794.90384177581
"Connecticut","2020-07",41.5978,-72.7554,47754.1612903226,4375.87096774194,1339.41983605591,1902063.09548553,4.27364225930345,17099.5843550468
"Connecticut","2020-08",41.5978,-72.7554,51044.935483871,4450.54838709677,1431.72023693663,1907948.91933538,4.28875563895495,26812.3291020531
"Connecticut","2020-09",41.5978,-72.7554,54888.4333333333,4484.1,1539.52355962741,1988987.3511705,4.39442100089238,38438.7007273187
"Connecticut","2020-10",41.5978,-72.7554,62826.2903225806,4548.25806451613,1762.16642089629,2221529.69565462,4.54845968916984,54284.6059798271
"Connecticut","2020-11",41.5978,-72.7554,91267.8666666667,4765.2,2559.90237719058,2785571.34884457,4.97132099717139,76477.8777510291
"Connecticut","2020-12",41.5978,-72.7554,152426.967741935,5472.54838709677,4275.30708585131,3799162.51612903,3.63007404487068,106559.794937379
"Connecticut","2021-01",41.5978,-72.7554,220536.935483871,6548.87096774194,6185.67132137948,5000786.96774194,2.98202869499287,140263.237370286
"Connecticut","2021-02",41.5978,-72.7554,267457.107142857,7382.46428571429,7501.69922205021,6169528.5,2.76090499795291,173044.372023907
"Connecticut","2021-03",41.5978,-72.7554,293611.741935484,7779.38709677419,8235.29050916473,6737260.09677419,2.65094836437335,188968.240054004
